date,pm10,co,no,no2,nox,pm25,avgT,humid,pressure-monthly,windDir,windSpd
4/8/2021,71,0.3,41,19.6,60.6,29,30.2,74,1008.48,240,6
4/9/2021,51,0.3,21.8,18.6,40.5,22,31.7,72,1008.48,280,6
4/10/2021,67,0.5,15.5,17.2,32.7,29,31.3,74,1008.48,240,9
4/11/2021,62,0.6,23.6,17.7,41.3,29,30.8,78,1008.48,240,9
4/12/2021,71,0.6,26.8,16.8,43.6,35,29.6,85,1008.48,27,8
4/13/2021,47,0.6,19.3,7.5,26.8,21,31.4,75,1008.48,280,7
4/14/2021,38,0.5,16.5,9.1,25.6,18,31.7,73,1008.48,130,8
4/15/2021,45,0.6,13.6,10.4,24,22,31.7,70,1008.48,210,9
4/16/2021,39,0.5,13.2,8,21.1,17,31.4,74,1008.48,240,8
4/17/2021,40,0.6,24.1,13.9,37.9,18,31.7,68,1008.48,120,8
4/18/2021,44,0.6,24.1,13.9,38,20,31.4,75,1008.48,260,8
4/19/2021,35,0.5,27.3,13.3,40.6,13,30.2,76,1008.48,210,9
4/20/2021,42,0.5,25.4,14.2,39.6,15,31.3,77,1008.48,120,8
4/21/2021,46,0.4,29.7,17.1,46.8,17,31.6,75,1008.48,260,10
4/22/2021,60,0.6,51.4,16,67.4,25,32.4,74,1008.48,210,9
4/23/2021,54,0.6,26.4,15,41.4,24,33,69,1008.48,260,8
4/24/2021,57,0.5,22.4,12.9,35.3,24,32,75,1008.48,240,8
4/25/2021,54,0.4,18.1,10.1,28.2,24,31.6,74,1008.48,240,8
4/26/2021,59,0.6,36.9,16.8,53.7,27,30.6,76,1008.48,120,8
4/27/2021,58,0.7,45,15.7,60.7,23,29.8,87,1008.48,160,9
4/28/2021,77,0.7,36.5,17.1,53.6,32,30.2,80,1008.48,200,6
4/29/2021,52,0.6,39.6,15.3,54.9,20,29.9,82,1008.48,340,7
4/30/2021,59,0.5,32.8,16.3,49.1,23,29.3,82,1008.48,140,6
5/1/2021,40,0.37,14.58,11.48,26.05,19,29.1,84,1006.9,250,5
5/2/2021,59,0.5,12.61,14.88,27.49,28,31.1,77,1006.9,240,8
5/3/2021,64,0.68,25.72,22.38,48.1,27,30.2,78,1006.9,240,9
5/4/2021,72,0.67,33.28,23.06,56.33,31,31.5,73,1006.9,120,8
5/5/2021,69,0.75,26.26,22.57,48.84,31,32,72,1006.9,20,8
5/6/2021,57,0.61,30.42,21.63,52.05,22,29.7,83,1006.9,120,8
5/7/2021,49,0.65,37.82,21.16,58.99,18,29.1,78,1006.9,220,11
5/8/2021,67,0.67,38.81,24.07,62.88,27,31.2,75,1006.9,200,7
5/9/2021,51,0.57,18.12,17.83,35.95,22,30.8,73,1006.9,240,8
5/10/2021,50,0.6,25.5,12.85,38.35,20,31.5,72,1006.9,250,9
5/11/2021,48,0.62,18.01,15.59,33.62,18,31.6,70,1006.9,240,9
5/12/2021,39,0.5,18.35,11.24,29.59,14,32,73,1006.9,250,9
5/13/2021,38,0.71,19.38,9.19,28.57,13,33.5,66,1006.9,260,8
5/14/2021,37,0.66,16.14,14.46,30.6,13,33.5,67,1006.9,270,7
5/15/2021,38,0.46,11.13,7.87,19.01,15,33.4,72,1006.9,280,7
5/16/2021,35,0.6,11.24,3.68,14.91,11,33.2,72,1006.9,260,6
5/17/2021,40,0.79,26.72,10.88,37.6,15,32.6,67,1006.9,280,9
5/18/2021,42,0.63,16.62,11.15,27.78,12,32.9,68,1006.9,120,9
5/19/2021,77,0.84,42.27,15.73,58,19,32.2,78,1006.9,320,10
5/20/2021,57,1,45,16,61,16,31,80,1006.9,270,10
5/21/2021,112,0.63,45.58,18.09,63.68,18,32.9,69,1006.9,210,6
5/22/2021,205,0.59,29.28,11.88,41.16,28,32.3,70,1006.9,210,8
5/23/2021,47,0.57,17.81,7.8,25.62,12,32.4,64,1006.9,340,8
5/24/2021,130,0.58,36.24,10.45,46.7,20,32.5,68,1006.9,10,7
5/25/2021,60,0.64,37.84,10.67,48.51,16,32.2,70,1006.9,240,9
5/26/2021,55,0.54,26.3,11.3,37.61,17,32.1,68,1006.9,240,8
5/27/2021,56,0.64,36.27,12.86,49.13,19,32,70,1006.9,240,9
5/28/2021,45,0.46,23.99,6.26,30.25,13,30,82,1006.9,270,8
5/29/2021,34,0.69,25.27,3.79,29.06,10,31.1,82,1006.9,210,11
5/30/2021,35,0.6,22.02,4.77,26.79,8,30.5,76,1006.9,260,8
5/31/2021,54,0.88,45.7,7.95,53.65,14,,69,1006.9,,
6/1/2021,47,0.8,34.6,11.8,46.4,14,31.8,67,1006.74,190,9
6/2/2021,49,0.9,31.2,16.1,47.3,15,32.7,65,1006.74,270,9
6/3/2021,41,0.8,21.8,11,32.8,13,33.8,67,1006.74,260,7
6/4/2021,49,0.8,42,18,61,14,33.6,68,1006.74,210,8
6/5/2021,50,0.6,30,13,43,14,33.5,74,1006.74,350,9
6/6/2021,42,0.5,28.3,15.3,43.5,12,33,66,1006.74,220,10
6/7/2021,42,0.5,32.3,18.9,51.1,12,31.8,62,1006.74,290,10
6/8/2021,43,0.5,31.4,21.7,53.1,13,31.6,68,1006.74,240,8
6/9/2021,42,0.5,27.4,18.2,45.7,10,30.6,76,1006.74,260,7
6/10/2021,44,0.5,34.2,19.5,53.6,13,30.3,74,1006.74,260,8
6/11/2021,48,0.6,57,24.4,81.4,16,29.9,74,1006.74,350,10
6/12/2021,60,0.7,61.2,28.1,89.3,19,31.5,71,1006.74,290,9
6/13/2021,55,0.4,27.5,17.4,44.9,17,30.2,81,1006.74,210,9
6/14/2021,49,0.5,30.7,16.8,47.5,11,29.8,77,1006.74,240,8
6/15/2021,46,0.5,39.4,18.1,57.6,14,29.6,74,1006.74,280,8
6/16/2021,40,0.5,29.9,14.7,44.7,10,29.9,77,1006.74,260,8
6/17/2021,49,0.7,46.6,23.8,70.4,14,30.6,70,1006.74,270,7
6/18/2021,54,0.8,41.8,19.7,61.5,15,30.9,70,1006.74,270,8
6/19/2021,43,0.6,36.2,14.5,50.7,12,32.9,69,1006.74,350,10
6/20/2021,55,0.6,21.8,14.4,36.3,15,32.2,70,1006.74,240,11
6/21/2021,72,0.7,32.3,19.5,51.8,21,31.2,71,1006.74,350,8
6/22/2021,85,0.6,33.1,18.6,51.7,26,32,68,1006.74,350,7
6/23/2021,58,0.6,32.2,19,51.2,20,31.1,70,1006.74,210,9
6/24/2021,50,0.4,32.4,19.7,52,13,31.3,69,1006.74,340,8
6/25/2021,56,0.5,34.5,19,53.4,19,31.4,68,1006.74,120,7
6/26/2021,48,0.5,22.4,10.6,33,14,31.6,74,1006.74,210,7
6/27/2021,38,0.4,9.9,6.5,16.4,10,32.1,69,1006.74,320,15
6/28/2021,47,0.7,45.5,25,70.5,15,29.7,79,1006.74,210,16
6/29/2021,58,0.8,48.2,25.7,73.9,19,31,78,1006.74,210,10
6/30/2021,49,0.6,36,26.4,62.4,15,,70,1006.74,,
7/1/2021,39,0.68,31.27,21.17,52.44,13,31.8,67,1006.06,210,8
7/2/2021,51,0.83,43.3,30.86,74.16,15,31,77,1006.06,240,7
7/3/2021,43,0.7,28.34,24.91,53.24,11,32.5,68,1006.06,240,6
7/4/2021,38,0.61,18.18,20.3,38.48,10,33.5,62,1006.06,210,7
7/5/2021,40,0.63,27.33,23.32,50.65,11,33.1,62,1006.06,210,8
7/6/2021,42,0.5,31.24,19.9,51.14,58,31.9,69,1006.06,260,8
7/7/2021,42,0.52,36.7,22.59,59.29,12,30.7,70,1006.06,120,9
7/8/2021,37,0.44,31.04,22.27,53.31,12,31.1,73,1006.06,230,8
7/9/2021,41,0.44,29.64,24.01,53.66,13,29.4,81,1006.06,220,7
7/10/2021,40,0.4,27.72,19.55,47.27,14,28.8,87,1006.06,210,5
7/11/2021,33,0.34,9.59,13.02,22.61,8,28.2,89,1006.06,30,6
7/12/2021,35,0.79,23.54,19.91,43.45,11,30.4,77,1006.06,210,7
7/13/2021,46,0.8,38.8,26.62,65.42,17,31.3,79,1006.06,30,5
7/14/2021,69,0.73,50.73,32.88,83.6,24,30,83,1006.06,260,8
7/15/2021,47,0.61,31.93,21.81,53.74,13,29.8,81,1006.06,240,8
7/16/2021,43,0.52,26.08,23.09,49.17,13,29.6,80,1006.06,160,7
7/17/2021,39,0.58,22.47,21.34,43.82,14,30.8,79,1006.06,220,7
7/18/2021,37,0.6,25.33,16.48,41.81,11,29.7,78,1006.06,240,7
7/19/2021,32,0.5,22.58,17.03,39.61,8,29.8,71,1006.06,270,10
7/20/2021,34,0.54,18.51,17.82,36.33,10,29.1,76,1006.06,280,8
7/21/2021,46,0.48,14,14.64,28.64,8,30.8,70,1006.06,120,8
7/22/2021,54,0.53,20.85,14.38,35.23,13,29.8,73,1006.06,130,4
7/23/2021,52,0.54,26.36,21.52,47.89,13,30.2,78,1006.06,240,8
7/24/2021,54,0.49,25.9,17.37,43.27,15,30.4,81,1006.06,250,8
7/25/2021,15,0.37,14.57,14.32,28.88,12,28.7,84,1006.06,260,6
7/26/2021,46,0.66,33.78,19.98,53.76,14,30,77,1006.06,230,5
7/27/2021,37,0.82,20.89,16.77,37.66,10,31.1,73,1006.06,150,7
7/28/2021,34,0.48,17.13,15.42,32.55,9,30.5,83,1006.06,250,9
7/29/2021,45,0.74,24.39,18.87,43.26,14,30.1,80,1006.06,240,8
7/30/2021,47,0.75,33.09,22.15,55.24,16,30.8,79,1006.06,280,7
7/31/2021,54,0.72,37.76,20.22,57.99,21,,80,1006.06,,
8/1/2021,40,0.85,29.07,19.14,19.14,13,31.3,73,1007.12,120,6
8/2/2021,46,0.85,29.46,18.99,48.45,15,31.2,73,1007.12,280,6
8/3/2021,43,0.53,28.78,20.53,49.31,14,30.4,72,1007.12,290,7
8/4/2021,41,0.59,21.65,17.84,39.49,13,30.7,76,1007.12,280,5
8/5/2021,46,0.66,21.35,16.56,37.91,14,31.1,76,1007.12,260,7
8/6/2021,42,0.59,29.68,19.35,49.03,13,31.3,73,1007.12,240,8
8/7/2021,41,0.56,14.75,15.67,30.42,12,31.7,74,1007.12,240,8
8/8/2021,47,0.81,17.77,14.7,32.47,14,31.1,74,1007.12,120,7
8/9/2021,49,0.86,29.71,17.88,47.59,14,32.8,70,1007.12,290,5
8/10/2021,43,0.68,27.65,15.21,42.86,14,32.4,72,1007.12,150,7
8/11/2021,41,0.55,20.62,11.94,32.55,11,31.8,74,1007.12,240,8
8/12/2021,32,0.58,13.21,10.6,23.81,8,30.5,83,1007.12,240,10
8/13/2021,33,0.61,21.53,14.52,36.05,10,31.1,80,1007.12,120,9
8/14/2021,39,0.43,27.77,15.03,42.8,11,29,83,1007.12,260,8
8/15/2021,36,36,11.13,9.5,20.63,10,29.3,81,1007.12,250,9
8/16/2021,36,0.56,20.15,14.87,35.02,9,30.5,74,1007.12,280,7
8/17/2021,47,0.8,27.22,28.61,55.83,16,30.6,73,1007.12,260,8
8/18/2021,49,1.04,37.07,24.38,61.45,15,31.5,72,1007.12,260,8
8/19/2021,48,0.89,29.68,24.84,54.52,16,31.5,67,1007.12,180,9
8/20/2021,53,0.76,27.41,31.01,58.42,19,31.5,76,1007.12,180,10
8/21/2021,44,0.54,16.43,22.3,38.73,15,30.6,75,1007.12,150,7
8/22/2021,42,0.68,12.87,15.25,28.12,16,30.9,76,1007.12,280,8
8/23/2021,40,0.8,26.39,18.68,45.07,13,31.5,73,1007.12,340,7
8/24/2021,37,0.59,24.61,18.18,42.79,11,31.5,74,1007.12,270,9
8/25/2021,40,0.65,29.46,21.09,50.55,14,30.8,78,1007.12,290,7
8/26/2021,39,0.49,32.48,16.02,48.5,11,29.1,88,1007.12,260,7
8/27/2021,43,0.64,51.34,20.94,72.28,14,29.2,95,1007.12,160,8
8/28/2021,35,0.37,23.46,16.19,39.65,11,27.1,92,1007.12,260,8
8/29/2021,29,0.76,13.87,13.87,27.74,10,28.3,82,1007.12,240,8
8/30/2021,48,0.67,36.2,28,64.19,15,30.5,76,1007.12,240,7
8/31/2021,50,0.68,43.37,27.25,70.62,18,,81,1007.12,,
9/1/2021,55,0.83,32.16,34.4,66.55,24,29,88,1007.24,350,7
9/2/2021,47,0.84,41.21,23.3,64.51,16,28.9,85,1007.24,250,6
9/3/2021,43,0.62,49.05,20.21,69.25,14,28.9,78,1007.24,260,7
9/4/2021,40,0.7,35.07,21.56,56.63,12,30.4,76,1007.24,240,9
9/5/2021,44,0.56,37.17,21.07,58.24,16,27.8,86,1007.24,230,9
9/6/2021,60,1.08,71.05,27.36,98.41,21,30.1,77,1007.24,120,9
9/7/2021,63,0.73,68.61,24.54,93.15,26,29.6,89,1007.24,120,8
9/8/2021,47,0.83,60.27,25.85,86.12,16,28.6,90,1007.24,240,10
9/9/2021,46,0.62,30.19,20.87,51.06,15,28.1,88,1007.24,250,8
9/10/2021,40,0.61,26.49,19.16,45.65,12,29.4,85,1007.24,260,7
9/11/2021,55,0.65,41.46,22.68,64.14,17,29.3,82,1007.24,340,9
9/12/2021,44,0.73,32.87,16.23,49.1,13,30.6,74,1007.24,240,8
9/13/2021,56,0.86,43.39,19.96,63.35,17,30.8,71,1007.24,170,8
9/14/2021,55,0.7,45.12,25.5,70.62,18,30.3,76,1007.24,350,9
9/15/2021,43,0.67,39.32,20.76,60.08,15,29.8,84,1007.24,120,7
9/16/2021,35,0.66,22.6,17.25,39.86,11,29.2,85,1007.24,250,7
9/17/2021,43,0.77,30.43,18.61,49.04,14,30.4,72,1007.24,270,6
9/18/2021,57,0.87,14.43,20.83,35.26,19,31.9,70,1007.24,250,7
9/19/2021,54,0.51,30.19,22.56,52.75,16,30,85,1007.24,230,10
9/20/2021,61,0.58,44.48,24.16,68.63,20,29.6,89,1007.24,240,8
9/21/2021,41,0.52,21.27,19.66,40.93,13,28.9,84,1007.24,240,8
9/22/2021,35,0.51,25.12,19.58,44.7,10,29.2,87,1007.24,260,8
9/23/2021,48,0.67,36.23,24.28,60.51,14,29.3,82,1007.24,260,7
9/24/2021,62,0.81,68.81,23.14,91.95,15,29.6,81,1007.24,350,8
9/25/2021,56,0.6,56.64,21.31,77.95,15,27.6,90,1007.24,280,9
9/26/2021,40,0.44,14.38,16.08,30.46,10,27.6,89,1007.24,190,7
9/27/2021,48,0.8,22.46,23.43,45.89,13,29.9,80,1007.24,130,7
9/28/2021,73,0.85,50.35,32.98,83.33,21,29.8,77,1007.24,210,8
9/29/2021,107,1.2,49.62,48.45,98.07,35,30.9,76,1007.24,120,8
9/30/2021,69,0.76,24.99,34.7,59.65,24,,78,1007.24,,
10/1/2021,49,0.61,22.05,21.94,43.99,14,30.9,77,1008.2,230,8
10/2/2021,54,0.62,20.44,23.14,43.57,13,30,84,1008.2,270,7
10/3/2021,76,0.87,21.86,31.13,52.99,29,30.6,84,1008.2,350,8
10/4/2021,67,1.01,44.01,39.38,83.39,22,29.7,82,1008.2,160,9
10/5/2021,91,0.95,52.99,28.21,81.2,32,30,84,1008.2,240,8
10/6/2021,55,0.88,52.41,39.02,91.43,19,28.6,84,1008.2,120,9
10/7/2021,75,1.03,78.88,47.48,126.36,23,29.8,80,1008.2,210,7
10/8/2021,91,1.21,61.84,52.73,114.57,36,30.5,76,1008.2,240,7
10/9/2021,52,0.67,40.01,26.38,66.39,15,29.4,79,1008.2,270,7
10/10/2021,45,0.81,20.96,23.84,44.8,14,30.3,77,1008.2,250,8
10/11/2021,44,0.67,26.29,25.67,51.98,12,30.4,82,1008.2,310,7
10/12/2021,76,0.58,23.73,22.92,46.64,12,30.5,80,1008.2,250,8
10/13/2021,40,0.72,26.38,25.56,51.95,10,30.4,77,1008.2,260,8
10/14/2021,35,1,37,31,68,9,30.6,78,1008.2,250,8
10/15/2021,50,0.84,51.2,26.82,78,15,28.6,85,1008.2,260,7
10/16/2021,52,0.75,22.76,18.56,41.33,15,30,78,1008.2,250,9
10/17/2021,34,0.57,29.88,26.92,56.8,11,26.1,97,1008.2,130,7
10/18/2021,58,0.89,64.79,37.41,102.19,16,25.5,88,1008.2,70,5
10/19/2021,86,1.14,78.84,45.71,124.55,23,28.1,87,1008.2,350,5
10/20/2021,87,1.13,61.24,50.13,111.37,28,29.7,80,1008.2,230,9
10/21/2021,81,0.89,26.06,46.85,72.78,32,30,83,1008.2,280,9
10/22/2021,60,0.6,33.7,35.09,68.81,19,30.2,82,1008.2,250,8
10/23/2021,50,0.41,21.51,18.19,39.71,16,29.7,81,1008.2,110,8
10/24/2021,47,0.53,9.59,23.14,32.73,14,29.7,76,1008.2,280,7
10/25/2021,49,0.68,14.03,29.77,43.8,17,29.7,71,1008.2,140,7
10/26/2021,61,0.7,19.52,40.56,60.08,23,30.7,66,1008.2,130,6
10/27/2021,70,0.63,37.64,42.86,80.49,26,30,66,1008.2,350,8
10/28/2021,72,0.63,34.97,40.14,75.1,28,29,76,1008.2,120,6
10/29/2021,57,0.84,25.6,36.91,62.51,21,29.6,77,1008.2,250,7
10/30/2021,81,0.75,35.77,38.79,74.56,29,30,83,1008.2,240,7
10/31/2021,56,0.69,39.93,29.93,69.86,17,,85,1008.2,,
11/1/2021,64,0.91,78.81,36.48,115.29,20,29.9,83,1009.79,200,7
11/2/2021,77,0.95,80.06,34.07,114.14,24,29.5,87,1009.79,260,6
11/3/2021,73,0.97,72.83,37.05,109.88,24,30.3,79,1009.79,240,6
11/4/2021,67,0.79,52.05,31.19,83.24,22,30.2,78,1009.79,240,7
11/5/2021,69,0.78,43.21,40.33,83.54,84,31.1,73,1009.79,240,6
11/6/2021,92,0.87,48.46,46.97,95.43,32,29.6,86,1009.79,350,6
11/7/2021,70,0.83,38.08,28.93,67.01,24,30.8,82,1009.79,150,12
11/8/2021,65,0.63,51.09,23.85,74.91,22,29,83,1009.79,190,7
11/9/2021,52,0.5,18.28,22.55,40.86,17,29.2,76,1009.79,130,7
11/10/2021,66,0.71,34.4,37.39,71.8,23,29.9,72,1009.79,110,5
11/11/2021,82,0.85,45.68,45.8,91.48,28,29.5,69,1009.79,120,6
11/12/2021,79,0.78,39.01,39.94,78.95,28,29.2,71,1009.79,240,7
11/13/2021,72,0.64,32.02,37.19,69.2,27,29.3,72,1009.79,260,7
11/14/2021,70,0.55,12.65,27.44,40.09,31,27.8,72,1009.79,260,7
11/15/2021,70,0.71,15.04,32.63,47.67,29,30.1,69,1009.79,230,7
11/16/2021,86,0.52,10.61,20.38,30.99,18,30.1,73,1009.79,170,8
11/17/2021,44,0.6,14.52,20.53,35.05,14,30.9,67,1009.79,120,7
11/18/2021,49,0.55,12.29,20.64,32.94,17,30.4,67,1009.79,240,7
11/19/2021,58,0.79,22.35,28.96,51.31,21,30.1,67,1009.79,230,7
11/20/2021,91,0.96,46.67,46.35,93.03,31,30.6,75,1009.79,250,6
11/21/2021,79,0.82,36,42.72,78.72,28,30.7,75,1009.79,250,6
11/22/2021,67,0.65,28.16,30.86,59.1,26,31.8,70,1009.79,130,7
11/23/2021,48,0.39,23.13,17.59,40.71,17,30,74,1009.79,180,8
11/24/2021,58,0.66,35.63,33.38,69.01,19,28,73,1009.79,260,6
11/25/2021,84,0.89,47.59,52.54,100.13,29,29.2,69,1009.79,280,7
11/26/2021,77,0.79,41.48,45.06,86.54,31,28.9,66,1009.79,240,8
11/27/2021,67,0.56,18.84,34.82,53.65,28,27.9,65,1009.79,240,6
11/28/2021,78,0.63,27.84,44.15,71.99,32,27.4,59,1009.79,280,6
11/29/2021,71,0.59,29.4,41.59,70.99,30,29.1,59,1009.79,90,7
11/30/2021,30,0.55,30.79,40.74,71.52,31,,61,1009.79,,
12/1/2021,72,0.45,12.31,27.36,39.66,34,27.4,59,1012.61,120,7
12/2/2021,77,77,20.99,34.7,55.71,33,27.1,61,1012.61,180,8
12/3/2021,83,0.62,31.74,47.9,79.63,35,26.7,61,1012.61,10,6
12/4/2021,77,0.45,13.63,40.35,53.98,35,26.3,57,1012.61,210,6
12/5/2021,85,0.45,24.65,44.04,68.69,37,24,54,1012.61,260,7
12/6/2021,81,0.52,20.37,36.71,57.08,37,26,56,1012.61,130,8
12/7/2021,104,0.82,43.9,62.5,106.39,47,25.5,55,1012.61,210,6
12/8/2021,35,0.72,47.23,53.45,100.67,44,25.9,55,1012.61,120,6
12/9/2021,88,0.65,41.07,51.56,92.63,35,28.4,60,1012.61,50,8
12/10/2021,95,0.82,60.71,51.23,111.94,35,28.4,68,1012.61,350,6
12/11/2021,79,0.69,31.55,41.08,72.63,32,29.2,64,1012.61,130,7
12/12/2021,64,0.5,23.07,34.11,57.19,28,29.2,52,1012.61,170,7
12/13/2021,63,0.45,15.58,27.07,42.65,26,28.8,56,1012.61,120,12
12/14/2021,105,0.9,54.78,56.52,111.3,43,27.8,61,1012.61,360,5
12/15/2021,115,1.11,82.42,64.61,147.04,47,28.6,65,1012.61,350,6
12/16/2021,109,0.95,57.65,60.6,118.25,50,29.9,61,1012.61,120,7
12/17/2021,87,0.62,47.43,42.53,89.96,41,30.2,59,1012.61,120,7
12/18/2021,64,0.24,9.8,23.14,32.94,27,30,56,1012.61,130,7
12/19/2021,61,0.42,14.22,31.12,45.34,28,27.1,58,1012.61,130,7
12/20/2021,103,0.81,41.14,56.78,97.92,48,26.9,58,1012.61,350,7
12/21/2021,127,0.98,64.24,72.57,136.81,60,27.7,58,1012.61,350,5
12/22/2021,141,1.2,84.68,76.46,161.14,70,28.3,63,1012.61,100,6
12/23/2021,125,1.09,55.77,60.6,116.37,63,29.1,62,1012.61,250,7
12/24/2021,107,0.72,16.66,37.52,54.18,50,29.5,70,1012.61,250,6
12/25/2021,63,0.43,15.8,24.61,40.41,26,29.6,71,1012.61,180,7
12/26/2021,64,0.49,25.48,27.62,53.1,23,29.1,73,1012.61,180,6
12/27/2021,89,0.78,52.15,48.87,101.02,35,29.7,68,1012.61,360,6
12/28/2021,55,0.62,23.69,33.58,57.27,18,29.7,62,1012.61,120,7
12/29/2021,52,0.61,24.74,33.98,58.72,19,30.2,60,1012.61,130,8
12/30/2021,52,0.58,21.87,30.41,52.28,21,29.6,62,1012.61,180,6
12/31/2021,50,0.47,11.9,28.68,40.59,21,28.9,63,1012.61,130,8
1/1/2022,47,0.33,4.38,14.58,18.96,22,27.7,60,1011,180,7
1/2/2022,48,0.36,6.3,23.22,29.52,21,27.5,63,1011,160,8
1/3/2022,59,0.56,20.89,34.84,55.73,26,28.4,61,1011,120,6
1/4/2022,84,0.94,67.02,50.26,117.28,35,29.7,64,1011,130,7
1/5/2022,96,1.03,74.91,58.87,133.78,42,29.7,63,1011,250,4
1/6/2022,89,0.9,48.94,55.56,104.5,40,29.8,58,1011,40,8
1/7/2022,93,0.86,31.99,52.19,84.18,44,30.1,60,1011,170,6
1/8/2022,80,0.65,29.75,45.85,75.6,34,30.8,55,1011,120,7
1/9/2022,92,0.77,36.65,42.93,79.57,43,30.2,57,1011,180,6
1/10/2022,91,0.98,59.42,54.81,114.24,42,30.4,56,1011,350,8
1/11/2022,73,0.69,23.27,41.41,64.69,34,30.6,59,1011,160,4
1/12/2022,75,0.55,16.22,32.59,48.81,33,30.4,65,1011,220,7
1/13/2022,74,0.54,16.34,28.99,45.33,31,30.6,65,1011,220,8
1/14/2022,68,0.49,12.83,29.53,42.36,26,29.9,66,1011,120,7
1/15/2022,71,0.52,13.3,28.89,42.2,32,29.8,65,1011,250,8
1/16/2022,78,0.72,33.64,41.61,75.25,35,29.7,63,1011,280,6
1/17/2022,97,0.91,40.6,48.5,89.11,46,29.7,65,1011,130,7
1/18/2022,80,0.61,16.91,33.71,50.63,39,29.9,54,1011,240,7
1/19/2022,63,0.53,10.17,28.48,38.65,26,29,59,1011,120,9
1/20/2022,73,0.62,11.57,30.92,42.49,33,29.9,60,1011,130,8
1/21/2022,52,0.4,14.19,25.44,39.63,17,29.1,73,1011,240,8
1/22/2022,50,0.36,15.34,20.26,35.6,16,28.6,81,1011,270,7
1/23/2022,57,0.48,27.22,30.22,57.43,19,29.8,71,1011,240,6
1/24/2022,65,0.62,34.18,35.11,69.28,26,29.7,71,1011,130,5
1/25/2022,67,0.57,23.52,37.7,61.22,27,30,70,1011,220,7
1/26/2022,66,0.54,26.32,33.85,60.17,26,30.3,73,1011,130,8
1/27/2022,81,0.78,48.38,40.56,88.94,32,29.8,79,1011,230,5
1/28/2022,80,0.64,46.22,31.13,77.35,29,30.1,75,1011,230,6
1/29/2022,73,0.53,22.1,29.61,51.71,26,30.7,75,1011,260,6
1/30/2022,61,0.63,39.2,27.45,66.66,23,30.9,64,1011,210,5
1/31/2022,60,0.7,41.41,22.85,64.26,20,29.9,75,1011,270,5
2/1/2022,56,0.35,23.86,18.78,42.64,18,30.3,74,1009.91,180,6
2/2/2022,62,0.47,30.39,23.72,54.11,19,30.6,73,1009.91,220,6
2/3/2022,74,0.46,31.08,26.37,57.45,25,30.5,75,1009.91,210,7
2/4/2022,66,0.52,29.78,26.77,56.56,23,30.8,78,1009.91,280,10
2/5/2022,92,0.75,49.41,39.29,88.7,36,28.4,74,1009.91,40,8
2/6/2022,117,1.38,54.84,41.73,96.56,63,29.6,64,1009.91,120,7
2/7/2022,128,2.22,28.34,44.46,72.8,139,30.2,65,1009.91,260,5
2/8/2022,111,1.21,45.19,55.57,100.77,80,31.2,67,1009.91,210,4
2/9/2022,64,0,21,24,45,30,31.1,75,1009.91,250,7
2/10/2022,,,,,,,30.1,75,1009.91,260,8
2/11/2022,72,0.8,31.56,44.49,76.05,32,30.6,76,1009.91,130,8
2/12/2022,94,0.73,41.46,34.13,75.6,34,29.7,78,1009.91,250,7
2/13/2022,72,0.61,25.27,28.5,53.78,31,30.5,76,1009.91,240,7
2/14/2022,66,0.58,38.77,25.46,64.22,23,29.3,84,1009.91,230,7
2/15/2022,64,0.64,35.9,26.43,62.33,28,27.9,81,1009.91,170,7
2/16/2022,108,0.85,48.66,36.58,85.24,48,27.4,83,1009.91,140,6
2/17/2022,111,0.73,41.48,32.71,74.18,49,28.6,84,1009.91,250,7
2/18/2022,55,0.41,29.89,20.41,50.3,17,28.6,82,1009.91,250,7
2/19/2022,47,0.35,19.83,13.24,33.08,13,29.8,78,1009.91,260,8
2/20/2022,46,0.25,13.07,9.79,22.85,11,30.6,79,1009.91,250,10
2/21/2022,63,0.67,47.01,21.06,68.07,20,30.5,77,1009.91,250,13
2/22/2022,70,0.7,39.66,34.14,73.8,33,27,76,1009.91,120,15
2/23/2022,87,0.8,31.89,50.4,82.29,45,29,65,1009.91,140,6
2/24/2022,88,0.77,38.55,47.87,86.41,38,28.4,55,1009.91,180,7
2/25/2022,91,0.72,29.17,48.41,77.59,45,28.4,54,1009.91,360,7
2/26/2022,102,0.75,47.25,59.89,107.13,48,29.3,53,1009.91,110,11
2/27/2022,99,0.8,26.6,43.97,70.57,53,29.3,54,1009.91,120,15
2/28/2022,113,1.24,53.7,59.07,112.77,57,30.2,60,1009.91,180,10
3/1/2022,79,0.82,11.06,37.46,48.52,38,31.5,72,1007.97,280,7
3/2/2022,71,0.74,15.32,32.1,47.42,28,31.3,77,1007.97,240,6
3/3/2022,67,0.68,23.26,29.64,52.9,23,30.9,77,1007.97,250,6
3/4/2022,71,0.73,15.49,26.79,42.29,26,31.5,76,1007.97,240,7
3/5/2022,71,0.73,8.87,22.69,31.56,28,31.6,79,1007.97,300,11
3/6/2022,62,0.63,7.38,18.5,25.88,24,31.5,76,1007.97,270,14
3/7/2022,61,0.63,14.54,22.13,36.67,21,31.6,76,1007.97,150,15
3/8/2022,74,0.84,29.2,32.6,61.8,32,29.1,78,1007.97,260,9
3/9/2022,110,1.09,26.53,51.09,77.62,55,31.3,72,1007.97,230,10
3/10/2022,71,0.73,12.54,29.88,42.41,31,31.8,73,1007.97,270,7
3/11/2022,70,0.72,14.64,28.81,43.45,26,32.2,73,1007.97,240,8
